OTU	90543_ID2592_1-A-HOBBS-A001-A03_S91_L001_R1_001	90544_ID2592_2-B-HOBBS-A001-B03_S92_L001_R1_001	90545_ID2592_3-C-HOBBS-A001-C03_S93_L001_R1_001	90546_ID2592_4-D-HOBBS-A001-D03_S94_L001_R1_001	90547_ID2592_5-A-RROSE-A001-E03_S95_L001_R1_001	90548_ID2592_6-C-RROSE-1-A001-F03_S96_L001_R1_001	90549_ID2592_7-C-RROSE-2-A001-G03_S97_L001_R1_001	90550_ID2592_8-D-RROSE-A001-H03_S98_L001_R1_001	90551_ID2592_9-A-DENVER-A001-A04_S99_L001_R1_001	90552_ID2592_10-B-DENVER-A001-B04_S100_L001_R1_001	90553_ID2592_11-C-DENVER-A001-C04_S101_L001_R1_001	90554_ID2592_12-D-DENVER-A001-D04_S102_L001_R1_001	90555_ID2592_13-A-KSW2-A001-E04_S103_L001_R1_001	90556_ID2592_14-B-KSW2-A001-F04_S104_L001_R1_001	90557_ID2592_15-C-KSW2-A001-G04_S105_L001_R1_001	90558_ID2592_16-D-KSW2-A001-H04_S106_L001_R1_001	90559_ID2600_1-SB1-A001-A03_S219_L004_R1_001	90560_ID2600_2-SB2-A001-B03_S220_L004_R1_001	90561_ID2600_3-SB3-A001-C03_S221_L004_R1_001	90562_ID2600_4-SB4-A001-D03_S222_L004_R1_001	90563_ID2600_5-SB5-A001-E03_S223_L004_R1_001	90564_ID2600_6-SB6-A001-F03_S224_L004_R1_001
Archaea;Euryarchaeota;Methanomicrobia;unkn. Methanomicrobia(c);unkn. unkn. Methanomicrobia(c)(o);unkn. unkn. Methanomicrobia(c)(o);unkn. unkn. Methanomicrobia(c)(o)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Methanopyri;Methanopyrales;Methanopyraceae;unkn. Methanopyraceae(f);unkn. Methanopyraceae(f)	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Archaea;Euryarchaeota;Methanopyri;unkn. Methanopyri(c);unkn. Methanopyri(c);unkn. Methanopyri(c);unkn. Methanopyri(c)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
Archaea;Euryarchaeota;Thermococci;Thermococcales;Thermococcaceae;unkn. Thermococcaceae(f);unkn. Thermococcaceae(f)	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1
Archaea;Euryarchaeota;Thermococci;Thermococcales;unkn. Thermococcales(o);unkn. Thermococcales(o);unkn. Thermococcales(o)	0	2	0	0	0	0	2	0	1	1	0	2	0	1	0	0	0	2	0	2	1	1
Archaea;Euryarchaeota;Thermococci;unkn. Thermococci(c);unkn. Thermococci(c);unkn. Thermococci(c);unkn. Thermococci(c)	1	0	0	1	0	1	2	2	0	0	0	1	1	0	1	0	1	0	1	1	1	0
Archaea;Euryarchaeota;Thermoplasmata;Thermoplasmatales;unkn. Thermoplasmatales(o);unkn. Thermoplasmatales(o);unkn. Thermoplasmatales(o)	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0
Archaea;Euryarchaeota;Thermoplasmata;unkn. Thermoplasmata(c);unkn. Thermoplasmata(c);unkn. Thermoplasmata(c);unkn. Thermoplasmata(c)	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;Thermoplasmata;unkn. Thermoplasmata(c);unkn. unkn. Thermoplasmata(c)(o);unkn. unkn. Thermoplasmata(c)(o);unkn. unkn. Thermoplasmata(c)(o)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);uncultured euryarchaeote	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);uncultured marine group II/III euryarchaeote KM3_153_G11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p)	131	175	240	207	390	541	342	307	156	161	360	363	234	288	215	488	317	173	427	356	631	1137
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. unkn. Euryarchaeota(p)(g)	0	2	0	0	2	2	0	3	1	0	2	3	0	1	1	0	0	0	0	0	1	4
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. unkn. Euryarchaeota(p)(f);unkn. unkn. Euryarchaeota(p)(f)	0	2	3	3	6	8	1	5	0	3	7	4	4	2	1	9	1	1	3	4	8	20
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. Euryarchaeota(p);unkn. unkn. Euryarchaeota(p)(o);unkn. unkn. Euryarchaeota(p)(o);unkn. unkn. Euryarchaeota(p)(o)	2	5	7	3	1	9	4	4	2	1	10	1	3	3	2	7	4	3	12	5	12	17
Archaea;Euryarchaeota;unkn. Euryarchaeota(p);unkn. unkn. Euryarchaeota(p)(c);unkn. unkn. Euryarchaeota(p)(c);unkn. unkn. Euryarchaeota(p)(c);unkn. unkn. Euryarchaeota(p)(c)	1	3	0	3	4	5	4	4	1	1	7	3	1	4	1	2	9	3	6	3	15	8
Archaea;Thaumarchaeota;Nitrososphaeria;Candidatus Nitrosocaldales;Candidatus Nitrosocaldaceae;unkn. Candidatus Nitrosocaldaceae(f);unkn. Candidatus Nitrosocaldaceae(f)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;Nitrososphaeria;Candidatus Nitrosocaldales;unkn. Candidatus Nitrosocaldales(o);unkn. Candidatus Nitrosocaldales(o);unkn. Candidatus Nitrosocaldales(o)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;Candidatus Nitrocosmicus oleophilus	58	15	29	29	59	60	56	43	34	14	70	110	21	11	19	82	153	9	233	282	642	295
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;Candidatus Nitrosocosmicus exaquare	77	45	107	68	252	246	241	159	199	47	111	121	54	60	33	297	1	0	3	3	8	0
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;Candidatus Nitrosocosmicus sp. Kfb	1	0	0	2	1	1	1	3	3	1	6	4	0	5	0	3	2	1	4	4	7	6
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;unkn. Candidatus Nitrosocosmicus(g)	158	88	165	100	484	440	491	283	214	47	160	211	117	89	47	471	108	1	120	179	436	157
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Candidatus Nitrososphaera evergladensis	7	6	3	6	8	7	8	6	2	4	10	13	2	8	0	16	0	0	6	4	3	8
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Candidatus Nitrososphaera gargensis	40	31	26	44	51	58	36	39	13	15	49	49	6	50	8	104	0	2	16	13	25	17
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Nitrososphaera viennensis	2	8	2	8	4	8	10	5	1	4	7	6	2	9	3	14	0	0	2	8	5	16
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;uncultured Nitrososphaera sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;unkn. Nitrososphaera(g)	107	100	122	116	163	173	117	112	47	57	129	147	25	262	54	432	11	2	59	31	49	93
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;unkn. Nitrososphaeraceae(f);unkn. Nitrososphaeraceae(f)	277	227	306	324	636	658	546	432	177	118	351	393	97	513	116	1127	66	18	96	152	291	183
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;unkn. Nitrososphaeraceae(f);unkn. unkn. Nitrososphaeraceae(f)(g)	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;unkn. Nitrososphaerales(o);unkn. Nitrososphaerales(o);unkn. Nitrososphaerales(o)	140	108	122	144	247	272	233	145	95	68	174	181	47	235	61	512	21	3	68	82	124	74
Archaea;Thaumarchaeota;Nitrososphaeria;unkn. Nitrososphaeria(c);unkn. Nitrososphaeria(c);unkn. Nitrososphaeria(c);unkn. Nitrososphaeria(c)	61	60	53	85	118	121	114	78	38	33	95	93	32	88	21	212	20	1	45	35	63	61
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Cenarchaeales;unkn. Cenarchaeales(o);unkn. Cenarchaeales(o);unkn. Cenarchaeales(o)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;Nitrosopumilaceae;Nitrosopumilus;unkn. Nitrosopumilus(g)	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;Nitrosopumilaceae;unkn. Nitrosopumilaceae(f);unkn. Nitrosopumilaceae(f)	1	2	2	2	6	5	12	2	2	6	11	9	4	3	2	10	0	0	1	3	2	5
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;unkn. Nitrosopumilales(o);unkn. Nitrosopumilales(o);uncultured marine crenarchaeote AD1000-325-A12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;unkn. Nitrosopumilales(o);unkn. Nitrosopumilales(o);uncultured marine crenarchaeote KM3-153-F8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;unkn. Nitrosopumilales(o);unkn. Nitrosopumilales(o);unkn. Nitrosopumilales(o)	2	5	1	3	7	8	6	4	4	5	11	11	3	4	1	8	0	1	1	0	10	8
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);Nitrosopumilales;unkn. Nitrosopumilales(o);unkn. unkn. Nitrosopumilales(o)(f);unkn. unkn. Nitrosopumilales(o)(f)	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);Candidatus Nitrosotalea;unkn. Candidatus Nitrosotalea(g)	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);Candidatus Nitrosotenuis;unkn. Candidatus Nitrosotenuis(g)	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);uncultured marine thaumarchaeote KM3_76_B05	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);uncultured thaumarchaeote	11	7	6	7	10	15	11	7	1	7	14	21	1	9	0	16	0	3	1	5	8	29
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p)	86	88	122	131	231	229	184	139	64	74	193	179	33	146	42	323	22	4	78	107	162	169
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. unkn. Thaumarchaeota(p)(g)	2	3	5	3	2	5	6	3	1	1	7	9	0	1	4	5	0	0	2	3	3	4
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. unkn. Thaumarchaeota(p)(f);unkn. unkn. Thaumarchaeota(p)(f)	0	3	3	4	6	6	4	3	4	8	7	10	2	2	4	6	1	2	6	4	13	21
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. Thaumarchaeota(p);unkn. unkn. Thaumarchaeota(p)(o);unkn. unkn. Thaumarchaeota(p)(o);unkn. unkn. Thaumarchaeota(p)(o)	4	2	6	5	12	10	5	7	1	4	13	15	1	5	3	9	0	0	6	1	8	15
Archaea;Thaumarchaeota;unkn. Thaumarchaeota(p);unkn. unkn. Thaumarchaeota(p)(c);unkn. unkn. Thaumarchaeota(p)(c);unkn. unkn. Thaumarchaeota(p)(c);unkn. unkn. Thaumarchaeota(p)(c)	8	9	11	9	23	16	17	14	4	10	21	14	3	11	1	25	1	1	6	7	31	30
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);uncultured ammonia-oxidizing archaeon	0	1	1	2	1	2	2	3	1	0	2	1	1	0	2	1	0	0	0	0	0	0
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);uncultured archaeon	41	41	30	49	48	58	50	21	24	28	66	60	4	42	11	87	7	4	21	28	39	58
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d)	345	461	534	499	830	1233	804	609	331	424	835	791	490	647	553	1154	610	409	874	991	1561	2368
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. unkn. Archaea(d)(g)	5	4	7	12	8	10	12	6	5	4	17	18	1	13	4	27	2	5	9	16	14	49
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. unkn. Archaea(d)(f);unkn. unkn. Archaea(d)(f)	5	12	8	10	12	14	17	12	3	6	9	13	1	25	5	26	0	0	2	6	10	17
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. Archaea(d);unkn. unkn. Archaea(d)(o);unkn. unkn. Archaea(d)(o);unkn. unkn. Archaea(d)(o)	7	4	4	1	10	6	4	6	5	5	8	6	4	11	2	15	5	0	5	2	2	20
Archaea;unkn. Archaea(d);unkn. Archaea(d);unkn. unkn. Archaea(d)(c);unkn. unkn. Archaea(d)(c);unkn. unkn. Archaea(d)(c);unkn. unkn. Archaea(d)(c)	2	4	2	1	0	3	6	2	1	3	5	2	1	2	1	10	1	0	4	1	8	7
Archaea;unkn. Archaea(d);unkn. unkn. Archaea(d)(p);unkn. unkn. Archaea(d)(p);unkn. unkn. Archaea(d)(p);unkn. unkn. Archaea(d)(p);unkn. unkn. Archaea(d)(p)	1	4	5	2	4	7	3	4	1	4	5	3	1	0	5	8	7	1	6	7	14	8
Bacteria;Acidobacteria;Acidobacteria subdivision 6;unkn. Acidobacteria subdivision 6(c);Vicinamibacteraceae;Luteitalea;Luteitalea pratensis	219	506	498	434	656	477	351	251	538	577	592	551	341	448	432	327	384	208	903	1677	2272	3671
Bacteria;Acidobacteria;Acidobacteria subdivision 6;unkn. Acidobacteria subdivision 6(c);Vicinamibacteraceae;Luteitalea;unkn. Luteitalea(g)	463	1097	1205	1049	1412	1359	900	606	1060	1266	1511	1267	798	1144	1111	947	888	415	1528	2582	3601	5781
Bacteria;Acidobacteria;Acidobacteria subdivision 6;unkn. Acidobacteria subdivision 6(c);Vicinamibacteraceae;Vicinamibacter;Vicinamibacter silvestris	0	0	1	1	0	1	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteria subdivision 6;unkn. Acidobacteria subdivision 6(c);Vicinamibacteraceae;unkn. Vicinamibacteraceae(f);unkn. Vicinamibacteraceae(f)	587	1487	1351	1139	1534	2060	1281	873	1081	1386	1918	1686	895	1263	1256	1183	1089	551	1333	2307	3626	6018
Bacteria;Acidobacteria;Acidobacteria subdivision 6;unkn. Acidobacteria subdivision 6(c);Vicinamibacteraceae;unkn. Vicinamibacteraceae(f);unkn. unkn. Vicinamibacteraceae(f)(g)	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteria subdivision 6;unkn. Acidobacteria subdivision 6(c);unkn. Acidobacteria subdivision 6(c);unkn. Acidobacteria subdivision 6(c);unkn. Acidobacteria subdivision 6(c)	164	375	425	316	415	645	376	256	246	314	568	470	192	346	276	422	374	204	422	701	1044	1710
Bacteria;Acidobacteria;Acidobacteria subdivision 6;unkn. Acidobacteria subdivision 6(c);unkn. unkn. Acidobacteria subdivision 6(c)(o);unkn. unkn. Acidobacteria subdivision 6(c)(o);unkn. unkn. Acidobacteria subdivision 6(c)(o)	318	716	701	665	742	1132	599	464	445	661	986	879	405	620	574	657	691	378	745	1165	1837	2995
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;Acidobacterium capsulatum	0	2	0	1	0	1	0	0	0	0	2	1	0	0	0	2	1	2	0	2	0	4
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;uncultured Acidobacterium sp.	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;unkn. Acidobacterium(g)	0	4	10	4	5	12	4	3	1	0	7	7	0	6	6	13	18	3	3	17	19	22
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Candidatus Koribacter;Candidatus Koribacter versatilis	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	2	0	3
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Candidatus Koribacter;unkn. Candidatus Koribacter(g)	3	2	2	1	2	4	4	3	2	5	9	8	4	1	1	2	3	2	6	4	10	11
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;Granulicella mallensis	1	0	0	0	0	2	0	1	0	2	0	1	0	1	0	2	2	0	0	0	0	6
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;Granulicella pectinivorans	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;Granulicella rosea	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;Granulicella tundricola	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;unkn. Granulicella(g)	2	11	12	2	16	12	10	4	2	7	9	7	5	6	2	4	9	10	8	7	27	46
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus;Terriglobus roseus	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	3
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus;Terriglobus saanensis	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus;Terriglobus sp. 03SUJ4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus;unkn. Terriglobus(g)	0	4	6	5	7	13	5	3	3	2	11	11	2	2	2	5	3	6	11	2	12	12
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unkn. Acidobacteriaceae(f);Acidobacteriaceae bacterium SBC82	0	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unkn. Acidobacteriaceae(f);uncultured Acidobacteriaceae bacterium	1	0	1	0	5	1	2	0	0	0	0	4	2	1	0	2	5	0	0	1	5	2
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unkn. Acidobacteriaceae(f);unkn. Acidobacteriaceae(f)	38	86	85	78	116	160	90	57	42	68	136	106	55	84	59	100	172	97	115	164	273	506
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;unkn. Acidobacteriaceae(f);unkn. unkn. Acidobacteriaceae(f)(g)	1	6	3	5	0	3	4	2	1	3	1	1	0	2	3	2	3	4	1	9	7	9
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;unkn. Acidobacteriales(o);unkn. Acidobacteriales(o);uncultured Acidobacteriales bacterium	2	0	1	2	0	0	0	0	0	0	3	2	0	2	0	1	1	0	3	0	1	2
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;unkn. Acidobacteriales(o);unkn. Acidobacteriales(o);unkn. Acidobacteriales(o)	47	86	83	95	133	190	117	95	43	59	154	140	66	91	63	121	154	76	157	216	293	546
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;unkn. Acidobacteriales(o);unkn. unkn. Acidobacteriales(o)(f);unkn. unkn. Acidobacteriales(o)(f)	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
Bacteria;Acidobacteria;Acidobacteriia;unkn. Acidobacteriia(c);unkn. Acidobacteriia(c);unkn. Acidobacteriia(c);unkn. Acidobacteriia(c)	47	73	89	85	113	155	111	71	55	59	146	112	63	61	41	140	126	51	115	154	246	430
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);Pyrinomonadaceae;Brevitalea;unkn. Brevitalea(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);unkn. Blastocatellia(c);Aridibacter;Aridibacter kavangonensis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);unkn. Blastocatellia(c);Aridibacter;Aridibacter nitratireducens	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);unkn. Blastocatellia(c);Chloracidobacterium;Chloracidobacterium thermophilum	1	0	0	0	1	1	1	0	1	0	2	2	0	0	0	1	0	0	0	1	0	1
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);unkn. Blastocatellia(c);Chloracidobacterium;unkn. Chloracidobacterium(g)	0	0	1	4	4	3	1	1	0	0	0	0	0	1	0	0	4	0	0	0	3	3
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);unkn. Blastocatellia(c);Stenotrophobacter;Stenotrophobacter namibiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);unkn. Blastocatellia(c);Tellurimicrobium;Tellurimicrobium multivorans	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);unkn. Blastocatellia(c);unkn. Blastocatellia(c);unkn. Blastocatellia(c)	0	2	2	5	4	7	5	5	2	7	9	11	6	7	1	7	14	4	6	7	21	33
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);unkn. Blastocatellia(c);unkn. unkn. Blastocatellia(c)(f);unkn. unkn. Blastocatellia(c)(f)	1	2	1	2	3	4	3	2	1	3	3	6	3	1	2	5	5	4	5	2	4	25
Bacteria;Acidobacteria;Blastocatellia;unkn. Blastocatellia(c);unkn. unkn. Blastocatellia(c)(o);unkn. unkn. Blastocatellia(c)(o);unkn. unkn. Blastocatellia(c)(o)	5	9	9	1	7	12	4	2	3	7	8	5	1	9	2	10	14	2	17	7	20	39
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;unkn. Geothrix(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;Holophaga sp. oral clone CA002	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;unkn. Holophaga(g)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;unkn. Holophagaceae(f);unkn. Holophagaceae(f)	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria;Acidobacteria;Holophagae;unkn. Holophagae(c);unkn. Holophagae(c);unkn. Holophagae(c);uncultured Holophagae bacterium	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Holophagae;unkn. Holophagae(c);unkn. Holophagae(c);unkn. Holophagae(c);unkn. Holophagae(c)	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Candidatus Solibacter;Candidatus Solibacter usitatus	4	7	6	6	7	13	17	2	2	2	11	12	5	2	4	17	6	5	20	19	41	48
Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Candidatus Solibacter;uncultured Candidatus Solibacter sp.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Candidatus Solibacter;uncultured Solibacter sp.	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Candidatus Solibacter;unkn. Candidatus Solibacter(g)	8	15	10	10	28	23	23	13	9	11	31	24	9	13	16	21	30	12	32	37	92	130
