logFC	minuslog10FDR	threshold
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium haemophilum	-0.337284678145376	0.0771558853551774	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium intracellulare	0.362816914971077	0.158231771823174	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium kansasii	0.120656822692265	0.0317609500064552	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium lehmannii	0.379696849069545	0.0694307899538129	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium lepraemurium	1.20718995507144	0.454353334000291	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium marinum	0.245008297814285	0.0701310937201095	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium marseillense	0.181054671760657	0.0361958679513383	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium neumannii	-0.430082160766891	0.0779331493128221	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium paraintracellulare	-3.47966858276706	1.13523470831297	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium pseudoshottsii	-0.611287461602539	0.107256568737451	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium shigaense	-0.122526641210833	0.0329460402773966	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae	0.150040234912583	0.0329460402773966	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp.	-2.74273951635104	0.656092579003906	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. CECT 8778	1.27318634698346	0.441234948215463	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. EPa45	-0.433872378585943	0.110152176376482	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. JLS	0.288010775992876	0.0895308941335622	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. JS623	-0.303681700036559	0.0872437249674285	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. KMS	2.07409333461236	0.998625198564706	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. MS1601	1.90442700916836	1.29160088531342	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. PYR15	0.270031849543085	0.0723372845838228	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. QIA-37	-0.139975067317916	0.0282872842738385	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. VKM Ac-1817D	0.540395129124326	0.11588804314028	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. WY10	-0.0151083510377105	0.0036066488256534	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. YC-RL4	0.16625726197641	0.0442894057050054	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. djl-10	1.89030892979936	1.39937035113472	red2
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium tuberculosis	0.556277001086682	0.0858286471533524	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;uncultured Mycobacterium sp.	-0.150615259828309	0.0350064605657373	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;unkn. Mycobacterium(g)	0.0990155279990813	0.026792765374581	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides abscessus	0.467125837381583	0.0914826316001367	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides chelonae	0.065035935914961	0.0109617140636535	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;Mycobacteroides saopaulense	-0.10516230120501	0.026277679243197	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;[Mycobacterium] stephanolepidis	0.739146279886658	0.148625350988353	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacteroides;unkn. Mycobacteroides(g)	0.640720249621442	0.322037122106168	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacter;Mycolicibacter sinensis	0.460701971847191	0.0895308941335622	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacter;Mycolicibacter terrae	-0.123006791557093	0.028503203495504	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacter;unkn. Mycolicibacter(g)	0.150531440965646	0.0382858946369712	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium aurum	0.619351313483668	0.404006104521468	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium chubuense	0.25755124535786	0.0779331493128221	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium fortuitum	0.244669497422532	0.0742332158706257	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium gadium	-0.323135423172041	0.0723372845838228	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium gilvum	0.165264559782818	0.043444505257102	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium goodii	-0.513346609799902	0.188250192085049	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium iranicum	1.62223979129506	2.54544855016195	red2
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium litorale	0.167326359746329	0.043444505257102	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium moriokaense	-0.37820692660887	0.0760068523724844	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium mucogenicum	-0.270095527406991	0.0723372845838228	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium neoaurum	1.95971256768324	1.06509180087382	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium phlei	-0.0719134960220481	0.0177740563620574	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium rhodesiae	-1.7182000021361	0.572228295153441	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium rutilum	-1.14951562166807	0.37840725007267	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium smegmatis	0.237170265261382	0.0723372845838228	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium thermoresistibile	-0.182406238357604	0.0430261572891273	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium vaccae	0.752756135410266	0.461899462522132	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium vanbaalenii	0.741458219338407	0.373156379114307	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycolicibacterium;unkn. Mycolicibacterium(g)	-0.144623367143933	0.0307124952356228	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;unkn. Mycobacteriaceae(f);unkn. Mycobacteriaceae(f)	0.220252201906992	0.0624452853814208	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;unkn. Mycobacteriaceae(f);unkn. unkn. Mycobacteriaceae(f)(g)	-0.0119787181686104	0.0036066488256534	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia brasiliensis	2.1491051806529	7.48505070078234	red2
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia cyriacigeorgica	1.92892211488244	3.4486016974442	red2
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia farcinica	1.40232392495304	2.00176140048156	red2
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia nova	1.19429811506846	0.570694558199542	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia seriolae	0.616621184727993	0.29668181379436	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia sp. Y48	1.48317480551853	1.40622677292664	red2
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;Nocardia terpenica	0.214274622262846	0.0852962953018634	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Nocardia;unkn. Nocardia(g)	1.52846774735137	5.81053250743808	red2
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus aetherivorans	-0.534207904089854	0.139612627902998	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus biphenylivorans	0.585071354595118	0.0832538503514126	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus coprophilus	-1.16775675726991	0.24883109536816	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus erythropolis	1.00266127746967	0.551495487466734	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus fascians	-0.171052042532375	0.0240535771775047	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus hoagii	-0.925244401618509	0.415781656693072	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus jostii	0.493145775970721	0.192856172944758	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus opacus	0.578174936152099	0.468160166719011	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus pyridinivorans	0.0750936584815426	0.0146693955205907	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus qingshengii	-1.64041654985762	1.1428815725949	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus rhodochrous	-0.310330267976815	0.0685226029166313	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus ruber	0.536946699019963	0.204805477822343	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. 008	-0.839337823583766	0.354841238920025	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. BH4	-1.01759216219138	0.501830034360313	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. H-CA8f	-0.00654154101915395	0.00224113671229021	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. PBTS 1	0.768589781970158	0.186366604322843	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. PBTS 2	0.367285874817223	0.0637352136889314	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. S2-17	0.589929330867007	0.249581390956862	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. WB1	0.27087212407449	0.18447499196434	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. WMMA185	0.395577327546886	0.0639113607970364	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. YL-1	-0.144707996826542	0.0382858946369712	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Rhodococcus;unkn. Rhodococcus(g)	0.260353564528236	0.401397901858523	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;unkn. Nocardiaceae(f);unkn. Nocardiaceae(f)	0.791842733824855	2.02910632469232	red2
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;unkn. Nocardiaceae(f);unkn. unkn. Nocardiaceae(f)(g)	-0.0495870101490601	0.010415850929566	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Segniliparaceae;Segniliparus;Segniliparus rotundus	-3.38317713605967	0.629301708245361	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Segniliparaceae;unkn. Segniliparaceae(f);unkn. Segniliparaceae(f)	-1.76363841351013	0.503292737380338	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Tsukamurellaceae;Tsukamurella;Tsukamurella tyrosinosolvens	0.121794655816315	0.0329460402773966	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Tsukamurellaceae;Tsukamurella;unkn. Tsukamurella(g)	0.56411281528547	0.544339436287522	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Tsukamurellaceae;unkn. Tsukamurellaceae(f);unkn. Tsukamurellaceae(f)	0.767488402099928	1.16274010952838	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;unkn. Corynebacteriales(o);unkn. Corynebacteriales(o);unkn. Corynebacteriales(o)	0.344106563408915	0.144455401371206	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;unkn. Corynebacteriales(o);unkn. Corynebacteriales(o);unkn. unkn. Corynebacteriales(o)(g)	0.100618463404717	0.0329460402773966	gray23
Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;unkn. Corynebacteriales(o);unkn. unkn. Corynebacteriales(o)(f);unkn. unkn. Corynebacteriales(o)(f)	0.366433863043941	0.182151911644728	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia;Frankia alni	0.510230916456678	0.354841238920025	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia;Frankia casuarinae	0.892695495076284	0.566974122575356	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia;Frankia inefficax	1.06665819157323	0.930568361671714	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia;Frankia saprophytica	2.51826643100184	0.68489946110337	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia;Frankia sp. EAN1pec	1.41922215825561	3.19437029200513	red2
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia;Frankia symbiont of Datisca glomerata	0.732696301760467	0.558233458001784	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia;uncultured Frankia sp.	-0.321366899350645	0.0801603660486847	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia;unkn. Frankia(g)	1.17283982839844	5.69095734051275	red2
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;Jatrophihabitans sp. GAS493	0.408205981114954	0.0721568541219345	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;Jatrophihabitans;unkn. Jatrophihabitans(g)	0.5402339356591	0.311009946786438	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;Frankiaceae;unkn. Frankiaceae(f);unkn. Frankiaceae(f)	1.07718652170578	4.2579063079231	red2
Bacteria;Actinobacteria;Actinobacteria;Frankiales;unkn. Frankiales(o);unkn. Frankiales(o);Frankineae bacterium MT45	0.216723299130249	0.0463488464613636	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;unkn. Frankiales(o);unkn. Frankiales(o);unkn. Frankiales(o)	0.922016829122213	3.27696251307923	red2
Bacteria;Actinobacteria;Actinobacteria;Frankiales;unkn. Frankiales(o);unkn. Frankiales(o);unkn. unkn. Frankiales(o)(g)	1.09463077771568	0.8990142403481	gray23
Bacteria;Actinobacteria;Actinobacteria;Frankiales;unkn. Frankiales(o);unkn. unkn. Frankiales(o)(f);unkn. unkn. Frankiales(o)(f)	0.943184551751303	1.83531972597711	red2
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Blastococcus;Blastococcus saxobsidens	1.42318066388088	2.08688125834808	red2
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Blastococcus;unkn. Blastococcus(g)	1.20822923062839	1.77189338354915	red2
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;Geodermatophilus obscurus	0.981922792789166	1.28719173127459	gray23
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Geodermatophilus;unkn. Geodermatophilus(g)	1.25973121713719	2.2864144748522	red2
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Modestobacter;Modestobacter marinus	2.08172985744436	4.27276102847208	red2
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;Modestobacter;unkn. Modestobacter(g)	1.49500246866377	3.51481065995962	red2
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;unkn. Geodermatophilaceae(f);unkn. Geodermatophilaceae(f)	1.23420998466851	3.23461426355433	red2
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae;unkn. Geodermatophilaceae(f);unkn. unkn. Geodermatophilaceae(f)(g)	1.68689245854243	2.06146367210429	red2
Bacteria;Actinobacteria;Actinobacteria;Geodermatophilales;unkn. Geodermatophilales(o);unkn. Geodermatophilales(o);unkn. Geodermatophilales(o)	1.11177276886511	3.80187970084624	red2
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;Glycomyces sp. NRRL B-16210	0.527148029704425	0.0832549736472898	gray23
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Glycomyces;unkn. Glycomyces(g)	0.477846892060168	0.0758943676392113	gray23
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Stackebrandtia;Stackebrandtia nassauensis	0.694331778194118	0.30313401767123	gray23
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Stackebrandtia;unkn. Stackebrandtia(g)	0.676743306627894	0.41800549044481	gray23
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;unkn. Glycomycetaceae(f);unkn. Glycomycetaceae(f)	0.656429483127071	0.633126570075368	gray23
Bacteria;Actinobacteria;Actinobacteria;Glycomycetales;unkn. Glycomycetales(o);unkn. Glycomycetales(o);unkn. Glycomycetales(o)	0.919356616432492	1.20758511617422	gray23
Bacteria;Actinobacteria;Actinobacteria;Jiangellales;Jiangellaceae;Jiangella;Jiangella alkaliphila	0.747710711270607	0.203965713196382	gray23
Bacteria;Actinobacteria;Actinobacteria;Jiangellales;Jiangellaceae;Jiangella;Jiangella sp. DSM 45060	0.602592530812454	0.137480972043219	gray23
Bacteria;Actinobacteria;Actinobacteria;Jiangellales;Jiangellaceae;Jiangella;unkn. Jiangella(g)	0.776521543983586	0.313362752751038	gray23
Bacteria;Actinobacteria;Actinobacteria;Jiangellales;Jiangellaceae;unkn. Jiangellaceae(f);unkn. Jiangellaceae(f)	0.888102350882734	1.03273969969824	gray23
Bacteria;Actinobacteria;Actinobacteria;Jiangellales;unkn. Jiangellales(o);unkn. Jiangellales(o);unkn. Jiangellales(o)	0.990049925144748	2.67320563466609	red2
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus;Kineococcus radiotolerans	1.6956483031099	1.11104718026775	gray23
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Kineococcus;unkn. Kineococcus(g)	1.20904881080316	2.2864144748522	red2
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;unkn. Kineosporiaceae(f);unkn. Kineosporiaceae(f)	0.944895312035549	1.41101420009275	red2
Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;unkn. Kineosporiales(o);unkn. Kineosporiales(o);unkn. Kineosporiales(o)	1.06832146743317	4.2579063079231	red2
Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Beutenbergiaceae;Beutenbergia;Beutenbergia cavernae	0.210274102081197	0.0758943676392113	gray23
